ID;Nazwa;Marka;Model;Kategoria;Opis;Cena;URL_zdjecia
144;Sneakersy NEW BALANCE;New Balance ;ML570HJD Czerwony ;Męskie@Sportowe;Klasyczna propozycja marki New Balance. W cholewce dominuje Skóra naturalna - Zamsz. We wnętrzu butów materiał. Wkładka to materiał. Materiał podeszwy to wysokogatunkowe tworzywo. Buty wzbogacono o technologię Rev Lite. Te buty to miejski styl w dobrym wydaniu. ;229,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207744059_01_rz_1.jpg
145;Buty adidas;adidas, adidas Performance ;Terrex Snowpitch C.Rdy FV7957 Core Black/Core Black/Scarlet ;Męskie@Sportowe;Marka adidas prezentuje udany model outdoorowy. Cholewka o podwyższonej odporności Skóra naturalna - Zamsz, Materiał - Materiał. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa o dobrej trakcji to wysokogatunkowe tworzywo. Model wyposażono w technologię Prima Loft, Traxion. To bezpieczne obuwie terenowe. ;549,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206887207_01_rz.jpg
146;Trekkingi JACK WOLFSKIN;Jack Wolfskin ;Vojo 2 Texapore Mid M 4042461 Khaki/Phantom ;Męskie@Sportowe;W propozycjach Jack Wolfskin kolejny ponadczasowy model. Wierzchnia część butów to Skóra naturalna - Zamsz, Materiał - Materiał. We wnętrzu materiał, co sprawia, że buty zachowują dobre właściwości higieniczne We wnętrzu butów znajduje się wkładka: materiał. Podeszwa z traperem to wysokogatunkowe tworzywo. W butach zastosowano technologię EVA, PU (Poliuretan), Texapore. Masywniejszy fason, o surowym, ciekawym wykończeniu. ;529,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207531376_01_pa.jpg
147;Buty adidas;adidas, adidas Performance ;Terrex Cc Daroga BC0980 Cblack/Cwhite/Cblack ;Męskie@Sportowe;W kolekcji marki adidas na uwagę zasługuje ten model. Wytrzymała cholewka to Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa o dobrej trakcji to wysokogatunkowe tworzywo. W butach zastosowano technologię Climacool, EVA, Traxion. Idealne buty na bardziej wymagający teren. ;229,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000200856964_01_ek.jpg
148;Trekkingi JACK WOLFSKIN;Jack Wolfskin ;Downhill Texapore Mid M 4043871 Dark Blue/Grey ;Męskie@Sportowe;Buty outdoorowe marki Jack Wolfskin. Cholewka o podwyższonej odporności Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. Wkładka to materiał. Podeszwa o dobrej trakcji to wysokogatunkowe tworzywo. Model wyposażono w technologię Multifunctional Grip System, Texapore. Dobre buty dla wymagających użytkowników. ;439,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207531529_01_pa.jpg
149;Trekkingi COLUMBIA;Columbia ;Canyon Point Mid Waterproof YM5415 Black/Gypsy 010 ;Męskie@Sportowe;Trekkingi Canyon Point Mid Waterproof doskonale sprawdzą się podczas górskich wędrówek. Dzięki zastosowaniu technologii Omni-Tech, zapewniającej wodoodporność i oddychalność, chronią stopy przed nagłymi zmianami pogody. Podeszwa zewnętrzna wykonana została w technologii Omni-Grip, zapewniającej wytrzymałość oraz przyczepność na mokrych i śliskich powierzchniach.  ;339,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000200337388_01_mn.jpg
150;Trekkingi THE NORTH FACE;The North Face ;Storm Strike II Wp NF0A3RRQGT5I Carafe Brown/Ebony Grey ;Męskie@Sportowe;W kolekcji marki The North Face wygodne buty w teren. Wierzchnia część butów to Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. We wnętrzu butów zastosowano materiał. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa to wysokogatunkowe tworzywo, zawdzięcza swoją przyczepność szerokiemu bieżnikowi. Buty wzbogacono o technologię Cradle, Cradle™ Guide, EVA, Heatseeker™, Hydroseal, Icepick, Waterproof, Winter Grip. Idealne na piesze wycieczki, trwałe i wygodne. ;349,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000201412084_01_pc.jpg
151;Trekkingi CMP;CMP ;Rigel Mid Trekking Shoes Wp 3Q12947 Asphalt/Syrah 62BN ;Męskie@Sportowe;W kolekcji marki CMP na uwagę zasługuje ten model. Wytrzymała cholewka to Skóra naturalna - Zamsz, Materiał - Materiał, Tworzywo - Wysokogatunkowe tworzywo. Wkładka to materiał. Podeszwa z traperem to wysokogatunkowe tworzywo. W butach zastosowano technologię Clima Protect®, CMP Full On Grip, EVA, Ortholite, TPU, Waterproof. Idealne buty na bardziej wymagający teren. ;349,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000200712666_01_kch.jpg
152;Trekkingi JACK WOLFSKIN;Jack Wolfskin ;Vojo 3 Wt Texapore Mid M 4042461 Black/Burly Yellow XT ;Męskie@Sportowe;Buty outdoorowe marki Jack Wolfskin. Cholewka butów to Skóra naturalna - Welur, Materiał - Materiał. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa odpowiednia do mokrych i śliskich powierzchni: wysokogatunkowe tworzywo. Model wyposażono w technologię EVA, PU (Poliuretan), Texapore. Dobre buty dla wymagających użytkowników. ;419,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207531352_01_rz.jpg
153;Trekkingi MERRELL;Merrell ;Ontario 85 Mid Wp J84961 Olive ;Męskie@Sportowe;W propozycjach Merrell kolejny ponadczasowy model. Cholewka o podwyższonej odporności to Skóra naturalna - Zamsz, Materiał - Materiał. Wnętrze oddychające, jego głównym składnikiem jest materiał. W butach zastosowano chłonną wkładkę, to materiał. Podeszwa z traperem to wysokogatunkowe tworzywo. Buty wzbogacono o technologię CORDURA®, Kinder-Fit, Megagrip, Merrell Select Fresh, Merrell Select Grip, Vibram. Idealne na piesze wycieczki, trwałe i wygodne. ;599,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207867758_01_rz_3.jpg
154;Trekkingi MERRELL;Merrell ;Annex Trak Low J91803 Sodalite ;Męskie@Sportowe;Buty outdoorowe marki Merrell. Cholewka butów to Skóra naturalna - Nubuk, Materiał - Materiał. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa o dobrej trakcji to wysokogatunkowe tworzywo. Buty wzbogacono o technologię EVA, Merrell Select FIT.ECO, Protective Rubber Toe Cap, Vibram. Idealne buty na bardziej wymagający teren. ;369,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000199855115_1__ek.jpg
155;Trekkingi SALOMON;Salomon ;Xa Collider Gtx GORE-TEX 411146 27 V0 Black/Ebony/Black ;Męskie@Sportowe;Marka Salomon prezentuje udany model outdoorowy. Wytrzymała cholewka to Materiał - Materiał, Tworzywo - Wysokogatunkowe tworzywo. Komfort noszenia podnosi wkładka: materiał. Podeszwa odpowiednia do mokrych i śliskich powierzchni: wysokogatunkowe tworzywo. W butach zastosowano technologię Contagrip, EnergyCell+, EVA, GORE-TEX® Extended Comfort Footwear, Ortholite. To bezpieczne obuwie terenowe. ;479,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207228641_01_ki.jpg
156;Trekkingi JACK WOLFSKIN;Jack Wolfskin ;Vojo 3 Texapore Low M 4042441 Brown/Phantom ;Męskie@Sportowe;W kolekcji marki Jack Wolfskin na uwagę zasługuje ten model. Cholewka o podwyższonej odporności Skóra naturalna - Zamsz, Materiał - Materiał. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa z traperem to wysokogatunkowe tworzywo. W butach zastosowano technologię EVA, Texapore. Idealne buty na bardziej wymagający teren. ;439,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207530966_01_rz_1.jpg
157;Buty NIKE;NIKE ;Revolution 5 BQ3204 002 Black/White/Anthracite ;Męskie@Sportowe;Buty biegowe marki NIKE. Oddychająca cholewka to Materiał - Materiał, Tworzywo - Wysokogatunkowe tworzywo. Komfort noszenia podnosi wkładka: materiał. Podeszwa o właściwościach amortyzujących to wysokogatunkowe tworzywo. Buty wzbogacono o technologię 10 mm Offset. To model doskonały do treningu biegowego. ;179,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207366572_01_pl.jpg
158;Buty adidas;adidas, adidas Performance ;Fluidstreet FW1702 Grey ;Męskie@Sportowe;Buty biegowe marki adidas. Oddychająca cholewka to Materiał - Materiał. Komfort noszenia podnosi wkładka: materiał. Amortyzująca podeszwa to wysokogatunkowe tworzywo. W butach zastosowano technologię Cloudfoam. Anatomicznie wyprofilowane, sprawdzają się na krótszych i dłuższych dystansach. ;199,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206757470_01_rz.jpg
159;Buty ASICS;Asics ;Gel-Quantum 360 5 1021A113 Peacoat/Peacoat 400 ;Męskie@Sportowe;Nowy model biegowy marki Asics. Cholewka solidnie wykończona - Materiał - Materiał, Tworzywo - Wysokogatunkowe tworzywo. Komfort noszenia podnosi wkładka: materiał. Amortyzująca podeszwa to wysokogatunkowe tworzywo. Model wyposażono w technologię AHAR, ComforDry X-40 Sockliner, GEL, Ortholite, Solyte, Trusstic System. To model doskonały do treningu biegowego. ;699,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207989030_01_mg.jpg
160;Buty adidas;adidas, adidas Performance ;Solar Glide 3 M FV7255 Signal Pink/Core Black/Copper Metallic ;Męskie@Sportowe;Nowy model biegowy marki adidas. Cholewka solidnie wykończona - Materiał - Materiał, Tworzywo - Wysokogatunkowe tworzywo. Komfort noszenia podnosi wkładka: materiał. Lepszą amortyzację uzyskano dzięki podeszwie - to wysokogatunkowe tworzywo. W butach zastosowano technologię Boost System, Fitcounter, Torsion. Amortyzacja i wsparcie stopy - to odpowiedni fason treningowy. ;479,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207590892_01_rz_1.jpg
161;Tenisówki VANS;Vans ;Era VN0A4BV42241 (Japanise Type) Bkrgrdtrwt ;Męskie@Sportowe;Klasyczna propozycja marki Vans. Lekki wygląd zawdzięczają cholewce: Skóra naturalna - Zamsz, Materiał - Materiał. Wewnętrzna wyściółka to materiał. Komfort noszenia podnosi wkładka: materiał. Materiał podeszwy to guma. Stylowe i przyjemne w noszeniu buty codzienne. ;259,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000208108881_01_rz.jpg
162;Sneakersy NEW BALANCE;New Balance ;ML515RSA Szary ;Męskie@Sportowe;Przyciągające uwagę buty marki New Balance. Lekki wygląd zawdzięczają cholewce: Skóra naturalna - Zamsz, Materiał - Materiał. Wewnętrzna wyściółka to materiał. We wnętrzu butów znajduje się wkładka: materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Te buty to miejski styl w dobrym wydaniu. ;209,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207744806_01_rz.jpg
163;Trekkingi SALEWA;Salewa ;Mtn Trainer Mid Gtx GORE-TEX 63458-0985 Asphalt/Fluo Orange ;Męskie@Sportowe;W kolekcji marki Salewa na uwagę zasługuje ten model. Cholewka o podwyższonej odporności Skóra naturalna - Zamsz, Materiał - Materiał, Tworzywo - Wysokogatunkowe tworzywo. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa odpowiednia do mokrych i śliskich powierzchni: wysokogatunkowe tworzywo. W butach zastosowano technologię 3F, Cleansport NXT, Climbing Lacing, GORE-TEX® Extended Comfort Footwear, Ortholite, Vibram. To bezpieczne obuwie terenowe. ;759,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000201292686_01_dp.jpg
164;Trekkingi CMP;CMP ;Gemini Mid Trekking Shoe Wp 30Q9627 Jungle U940 ;Męskie@Sportowe;Marka CMP prezentuje udany model outdoorowy. Cholewka butów to Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. Wkładka to materiał. Podeszwa z traperem to wysokogatunkowe tworzywo. Buty wzbogacono o technologię Clima Protect®, Vibram® XS TREK, Waterproof. Idealne buty na bardziej wymagający teren. ;429,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000208004206_01_ks.jpg
165;Tenisówki VANS;Vans ;Old Skool VN0A4U3B2O31 (Pig Suede)Apricot/Snwwht ;Męskie@Sportowe;Przyciągające uwagę Vans. Lekki wygląd zawdzięczają cholewce: Skóra naturalna - Zamsz. Podeszwa to guma. Ponadczasowa klasyka gatunku. ;319,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207852501_01_mg.jpg
166;Buty adidas;adidas, adidas Performance ;Terrex Snowpitch C.Rdy FV7960 Camel ;Męskie@Sportowe;Modna propozycja marki adidas. Cholewka wyprofilowana z najlepszych surowców: Skóra naturalna - Zamsz, Materiał - Materiał. Posiadają wyściółkę - to materiał. Komfort noszenia podnosi wkładka: materiał. Materiał podeszwy to wysokogatunkowe tworzywo. W butach zastosowano technologię Prima Loft, Traxion. Buty na co dzień - ponadczasowe i uniwersalne. ;469,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000206887221_01_rz.jpg
167;Trekkingi COLUMBIA;Columbia ;Peakfreak Venture Waterproof BM3992 Black/Gypsy 010 ;Męskie@Sportowe;Peakfreak Venture Waterproof to wodoodporne buty hikingowe, które idealnie sprawdzą się na górskim szlaku. Dzięki zastosowanej w nich technologii Omni-Tech, ichronią przed nagłymi zmianami pogody. Trekkingi wyposażone zostały w ultralekką podeszwę środkową Techlite, zapewniającą długotrwały komfort oraz amortyzację. Podeszwa zewnętrzna wykonana została w technologii Omni-Grip, zapewniającej wytrzymałość oraz przyczepność na mokrych i śliskich powierzchniach. Dzięki technologii Non-Marking obuwie nie pozostawia śladów a także jest bardziej odporne na ścieranie. ;349,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000197674114_columbia-bm3992_peakfreak_venture_010_czarny_anp_01.jpg
168;Trekkingi JACK WOLFSKIN;Jack Wolfskin ;Jack Wt Mid M 4043491 Cognac/Mocca ;Męskie@Sportowe;Buty outdoorowe marki Jack Wolfskin. Cholewka butów to Skóra naturalna - Nubuk. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa z traperem to wysokogatunkowe tworzywo. Model wyposażono w technologię Comfort Fit Prime, Grip System Prime, Nanuk. Buty posiadają ozdobę, to złoty metal. Dobre buty dla wymagających użytkowników. ;749,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207531468_01_pa.jpg
169;Trekkingi COLUMBIA;Columbia ;Vitesse Outdry BM0077 Graphite/Cobalt Blue ;Męskie@Sportowe;W kolekcji marki Columbia na uwagę zasługuje ten model. Wytrzymała cholewka to Materiał - Materiał, Tworzywo - Wysokogatunkowe tworzywo. Wkładka to materiał. Podeszwa o dobrej trakcji to wysokogatunkowe tworzywo. Model wyposażono w technologię OutDry, Waterproof. To bezpieczne obuwie terenowe. ;399,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207587137_01_rz.jpg
170;Buty NIKE;NIKE ;Air Max Tailwind IV Se CJ0641 100 White/Black/Ghost Green ;Męskie@Sportowe;Klasyczna propozycja marki NIKE. W cholewce dominuje Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. We wnętrzu butów materiał. Komfort noszenia podnosi wkładka: materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Buty wzbogacono o technologię Air Max, BRS 1000, Max Air, Nike Air, TPU. Stylowe i przyjemne w noszeniu buty codzienne. ;729,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207996984_01_rz.jpg
171;Sneakersy PUMA;Puma ;Tarrenz Sb 370551 04 Puma Black/Castlerock/White ;Męskie@Sportowe;Modna propozycja marki Puma. W cholewce dominuje Skóra naturalna - Zamsz, Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. Wewnętrzna wyściółka to materiał. Komfort noszenia podnosi wkładka: materiał. Materiał podeszwy to wysokogatunkowe tworzywo. W butach zastosowano technologię Non-Marking, SoftFoam. Stylowe i przyjemne w noszeniu buty codzienne. ;299,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207348622_01_rz.jpg
172;Buty ASICS;Asics ;Jolt 2 1011A167 Black/White 007 ;Męskie@Sportowe;Buty biegowe marki Asics. Cholewka solidnie wykończona - Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. Komfort noszenia podnosi wkładka: materiał. Podeszwa o właściwościach amortyzujących to wysokogatunkowe tworzywo. Model wyposażono w technologię EVA. Anatomicznie wyprofilowane, sprawdzają się na krótszych i dłuższych dystansach. ;159,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207043312_01_ksz_1.jpg
173;Buty NIKE;NIKE ;Renew Ride CD0311 009 Photon Dust/Black/Racer Blue ;Męskie@Sportowe;Buty biegowe marki NIKE. Oddychająca cholewka to Materiał - Materiał, Tworzywo - Wysokogatunkowe tworzywo. Komfort noszenia podnosi wkładka: materiał. Lepszą amortyzację uzyskano dzięki podeszwie - to wysokogatunkowe tworzywo. W butach zastosowano technologię Nike Renew. Anatomicznie wyprofilowane, sprawdzają się na krótszych i dłuższych dystansach. ;299,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207966185_01_rz.jpg
174;Sneakersy NEW BALANCE;New Balance ;ML393LK1 Czarny ;Męskie@Sportowe;Klasyczna propozycja marki New Balance. W cholewce dominuje Skóra naturalna - Zamsz. Posiadają wyściółkę - to materiał. Komfort noszenia podnosi wkładka: materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. Stylowe i przyjemne w noszeniu buty codzienne. ;199,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207743922_01_rz_1.jpg
175;Sneakersy NEW BALANCE;New Balance ;ML393SM1 Szary ;Męskie@Sportowe;Modna propozycja marki New Balance. Cholewka wyprofilowana z najlepszych surowców: Skóra naturalna - Zamsz, Materiał - Materiał. Posiadają wyściółkę - to materiał. We wnętrzu butów znajduje się wkładka: materiał. Podeszwa to wysokogatunkowe tworzywo. Buty wzbogacono o technologię EVA. Te buty to miejski styl w dobrym wydaniu. ;199,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207743946_01_ki.jpg
176;Buty NIKE;NIKE ;Air Max 200 CT1262 001 Football Grey/Laser Blue ;Męskie@Sportowe;Modna propozycja marki NIKE. Lekki wygląd zawdzięczają cholewce: Skóra ekologiczna - Skóra ekologiczna, Materiał - Materiał. We wnętrzu butów materiał. Wkładka to materiał. Wygodę zwiększa odpowiednia podeszwa: wysokogatunkowe tworzywo. W butach zastosowano technologię Air Max, Cushlon, Max Air, TPU. Buty na co dzień - ponadczasowe i uniwersalne. ;419,00 ;https://www.eobuwie.com.pl/media/catalog/product/cache/image/650x650/0/0/0000207997011_01_mk.jpg
